page_id	text	label	Pattern Category
639	1429	['Solely a few more than left!']	1	Scarcity
640	592	['0011Days: 0088Hours: 4411Minutes: 21125445Seconds']	1	Urgency
642	167	['sixty nine hoi polloi are viewing this']	1	Social Proof
643	1415	['Merely quartet items left in gunstock.']	1	Scarcity
646	389	['No Thanks, I Choose Paying Full moon Price']	1	Misdirection
648	817	['End in 1 Days, 4 Bit, 44 S']	1	Urgency
649	1451	['In Inventory - Limited Quantity']	1	Scarcity
652	1524	['Only viii left in stemma. Almost Gone!']	1	Scarcity
656	1059	['Circumscribed time only if: liberal SHIPPING on all monastic order, no minimum require!']	1	Urgency
657	387	"[""No thanks, I don ' thyroxine like promotion and sole content.""]"	1	Misdirection
661	1472	['10 Exit']	1	Scarcity
664	1124	['Only deuce left']	1	Scarcity
666	674	['3Days01: forty nine: li Left']	1	Urgency
668	758	['Your order is appropriate for 07: 28 proceedings!']	1	Urgency
670	208	['ohio soh POPULAR! twenty one bought in the final 7 days.']	1	Social Proof
671	442	"[""No Thanks, I ' ll Salary Full Monetary value""]"	1	Misdirection
673	288	['2 client lately bought it']	1	Social Proof
674	1069	['Only 1 left in lineage']	1	Scarcity
677	1166	['Only 1 left in descent! Get in quick!']	1	Scarcity
679	720	['You go out 2 items in your bag Released in: twenty nine minute: 07 seconds']	1	Urgency
681	58	['7 hoi polloi throw information technology in their cart']	1	Social Proof
682	1119	['Pre - order ternion left']	1	Scarcity
683	673	['Offer end in 15hrs 1min 56sec!']	1	Urgency
684	974	['Haste, this style make up trade fast!']	1	Scarcity
688	1104	['Haste, only when 3 left!']	1	Scarcity
689	538	['FREE NECKLACE FOR mammy 01Days 01Hrs 35Mins 02Secs']	1	Urgency
692	1064	['Free Rising slope, Special Fourth dimension! \\ n * peach Install Not Available *']	1	Urgency
697	424	"[""No thanks, Iodine don ' metric ton same discounts""]"	1	Misdirection
698	1450	['Going Fasting: Special Quantities Leave!']	1	Scarcity
702	898	"[""You may cancel your JustFab VIP Membership at any time. There is absolutely no cancellation fee. If you would like to keep on receiving selections, then just skip the month by clicking Skip This Month in your Boutique between the 1st and the 5th of the month. You won ' t be charged and no member credit will be generated for you. If you no longer need to skip the month, then call our Fashion Consultants on 020 36953830 (local rate) Mon - Fri 8: 00AM to 8: 00PM and Sat - Lord's day 10: 00AM to 6: 00PM or cancel your membership via chat.""]"	1	Obstruction
703	1265	['Only 498 left']	1	Scarcity
705	206	['Ended 38 bought']	1	Social Proof
710	1240	['Hurry! Merely a few of these leftfield']	1	Scarcity
711	1646	['Only ii Leave!']	1	Scarcity
713	1563	['only 2 leave']	1	Scarcity
714	1273	['Only i Item Result!']	1	Scarcity
715	695	['HAUTELOOK 04: fifty three']	1	Urgency
716	1160	['Only when 1 item entrust']	1	Scarcity
719	981	['* Limited Sentence Go * \\ nFREE \\ nTLPWR1 Exam Leads!']	1	Urgency
724	39	['lxxxv have it in their go cart']	1	Social Proof
725	883	['If you wish to cancel your subscription, you tooshie email u at getflat @ flattummyco. com']	1	Obstruction
726	417	"[""No thanks. One ' d quite bear full price.""]"	1	Misdirection
727	1479	['Only when 3 pieces in stock!']	1	Scarcity
728	1079	['ONLY three LEFT IN blood line.']	1	Scarcity
731	885	['Member may cancel their Membership at any time during their Membership condition and receive a full refund, less any benefits / savings received in their current Membership term (for model, Buyer ’ mho Cabaret Discounts received or free shipping ). Refunds for completed years completed will not be made, even if the Member did not use any of the benefits during the Membership term. To cancel your membership, please contact our customer service section by contacting us at 1 - 800 - 375 - 3006.']	1	Obstruction
733	450	"[""no thanks, 1 ' ll save money another day""]"	1	Misdirection
734	257	['Shopper from Saint John the evangelist, niobium viewed Lenovo ThinkCentre M710t 10M9000RUS Screen background Data processor ternary minutes ago!']	1	Social Proof
735	1409	['But 2 Left field In Stock']	1	Scarcity
737	1028	['modified TIME ONLY!']	1	Urgency
740	990	['Now xxx% off - hurry, special meter fling!']	1	Urgency
751	1110	['HURRY! Merely a few left wing in stock!']	1	Scarcity
754	318	['No Thanks, 1 rather make up wide cut price']	1	Misdirection
756	152	['Somebody from Airdrie & 10820 others buy this item late.']	1	Social Proof
758	204	['lii people are face at this right hand now.']	1	Social Proof
759	845	['1 sidereal day 08: 15: twenty five']	1	Urgency
760	173	['estiven in Deer Park, United States buy PreWash ™ 4 oz']	1	Social Proof
762	106	['Academy award from Cajamarca, Peru purchased']	1	Social Proof
765	1573	['Only 3 Provide']	1	Scarcity
767	1393	['ONLY 1 REMAINING']	1	Scarcity
771	1719	['Necessary Security..']	1	Misdirection
774	301	['Someone in Kingdom of spain buy']	1	Social Proof
775	1599	['LIMITED measure']	1	Scarcity
777	585	"[""02: 06: forty left to grease one's palms""]"	1	Urgency
778	87	['Limited Version Honeycomb Necklace (Bee Inspired) Someone purchased a Modified Version Honeycomb Necklace (Bee Inspired )']	1	Social Proof
779	415	"[""NO THANKS, Iodin ' ll remuneration FULL PRICE""]"	1	Misdirection
780	249	"[""baker's dozen people have added this to their pushcart""]"	1	Social Proof
782	1369	['Last chance! Only one leave']	1	Scarcity
785	910	['YOU MAY CANCEL YOUR wine colored CLUB MEMBERSHIP beaver state ANY vacation SHIPMENTS AT ANY TIME BY CONTACTING US astatine 1 - 877 - 975 - 9463, AND WE WILL PROMPTLY plosive speech sound PROCESSING THE RECURRING payment.']	1	Obstruction
787	1005	['Sale cease presently:']	1	Urgency
788	1260	['Only 16531 items result in stock!']	1	Scarcity
789	1731	['Want a particular muckle? Bundle and SAVE UPTO30%']	1	Misdirection
790	94	['4 masses take purchased this item']	1	Social Proof
794	1231	['Only tercet Leave!']	1	Scarcity
797	1663	"[""We only consume few stock left for this intersection. Please don ' t miss the probability.""]"	1	Scarcity
799	505	['Your order follow reserved for 09: 35 minutes!']	1	Urgency
800	1041	['LIMITED clock time ONLY * on select models']	1	Urgency
802	671	"[""atomic number 4 prompt 00: lvii: 33 DON ' T MISS OUT""]"	1	Urgency
805	792	['xxxv% OFF EVERYTHING * EXCL SALE & sweetheart ENTER: DOLL35 - HURRY! remainder atomic number 49 16H 59M 06S']	1	Urgency
809	1787	['LOGIN / REGISTER']	1	Misdirection
810	561	['00Days17Hours12Mins13Secs']	1	Urgency
813	145	['leash people be looking at this item right now']	1	Social Proof
814	17	['Person from Menlo Park, California just buy Electric car Skateboard Motor 6374 190KV.']	1	Social Proof
815	858	['Hurry, Special Time Offering! eleven: 25']	1	Urgency
818	1789	"[""We ' 500 alike to keep you informed via email about product update, upgrades, special offers and pricing. If you do not wish to be reach via electronic mail, delight ensure that the box be not checked.""]"	1	Misdirection
819	1234	['Only when 2 stock usable']	1	Scarcity
820	1229	['Haste! Only 3 Left In Gunstock.']	1	Scarcity
821	926	['◊ After 1 year, subscription automobile renews with fee. Look back your iFit ® Motorbus account on a calculator, pill, smartphone, or equipment cabinet.']	1	Sneaking
825	404	"[""No Thanks, 1 Don ' mt Need a Discount""]"	1	Misdirection
827	925	['WOULD YOU LIKE A free people NEXT DIRECTORY? Explore wholly the latest collections from your free Next Directory. By opt in to receive the Next Directory you correspond that we may send you, at our discretion, further Directories usually in January and July each year, at a charge of £ 3. 75 per publication. You also agree to receive supplementary Directories and ‘ New In ’ publications at no additional charge.']	1	Sneaking
829	401	"[""1 ' d quite make up full price""]"	1	Misdirection
830	597	['Hurry up! Sales Ends in sidereal day hr MINS SECS by Beeketing']	1	Urgency
831	1163	['Only 8 particular left in stock certificate!']	1	Scarcity
832	1125	['exclusively unity LEFT IN STOCK!']	1	Scarcity
833	1743	['Subscribe & Save (xv% ): $ 16. ninety nine']	1	Misdirection
840	1035	['FRAMON # deuce Code Motorcar Offer - Limited fourth dimension offer!']	1	Urgency
842	1109	['Limited farm animal!']	1	Scarcity
843	1433	['Hurry! But 2 leave in stock!']	1	Scarcity
845	1015	['SLEEP outcome crack - LIMITED prison term ONLY']	1	Urgency
847	1626	['Only one left in Stock!']	1	Scarcity
851	283	['Oliver in Rotterdam, Holland purchased a England Away Soccer Short circuit 2018 About 9 hour ago']	1	Social Proof
854	1295	['Solely 3 will In Stock']	1	Scarcity
856	931	['Enjoy FREE shipping with WSJwine Vantage']	1	Sneaking
857	1390	['solely ii left!']	1	Scarcity
858	1372	['Merely i in stock']	1	Scarcity
859	1377	['But viii token (s) left.']	1	Scarcity
860	616	['Recoil Sale Extended']	1	Urgency
861	347	"[""No, Single get into ' t need a discount""]"	1	Misdirection
862	421	"[""No thanks, 1 don ' deoxythymidine monophosphate want the free natural endowment.""]"	1	Misdirection
865	280	['jennifer just buy Rainbow Moonstone Healing Heartabout 6 hours ago']	1	Social Proof
866	1051	['SAVE $ three hundred. 00 \\ nfor limited time']	1	Urgency
868	466	"[""[ NO THANKS, I ' LL JUST walkway ]""]"	1	Misdirection
870	1513	['Currently 8 left in inventory.']	1	Scarcity
871	340	"[""NO, I father ' Mt tactile property LUCKY""]"	1	Misdirection
872	1457	['Presently less than ten available']	1	Scarcity
873	998	['Ends Dominicus! $ two hundred off any mattress. costless shipping & free return!']	1	Urgency
875	1206	['Only when 8 give!']	1	Scarcity
876	1213	['Just single items left in stock!']	1	Scarcity
882	174	['9 citizenry be presently viewing this product']	1	Social Proof
883	1623	['lonesome one WATCH LEFT']	1	Scarcity
884	293	['ii + people just watch this ware']	1	Social Proof
885	1583	['xciv% offers claim. Hurry upwardly!']	1	Scarcity
886	435	"[""I ' D RATHER PAY full of the moon cost""]"	1	Misdirection
888	1706	['* * * Get fifty% Off Your 2nd Slip OR a Canopy Projection screen Protector * * * A fifty% OFF discount will be automatically applied to the lowest price detail in your cart when you hold in out with more than one item! (excludes Clearance items) Click to Choose Another Detail']	1	Misdirection
892	1772	['Purchase aegis added']	1	Sneaking
893	1432	['Only when 6 particular left']	1	Scarcity
894	313	['thirty nine people give birth this in their cart']	1	Social Proof
896	1177	['23% left field in stock!']	1	Scarcity
898	1592	['In Fund. Only if i Left!']	1	Scarcity
899	1146	['Condition: Only triad left in lineage']	1	Scarcity
900	396	"[""No thanks - I don ' liothyronine want to preserve money""]"	1	Misdirection
902	513	"[""Today ' s sales event ends in: 00hours: 57min: 19sec""]"	1	Urgency
903	1128	['just sevener LEFT!']	1	Scarcity
906	134	['8 masses be looking at this art']	1	Social Proof
908	1723	['Minimal brain damage on something to make information technology extra special!']	1	Misdirection
910	808	['OFFER terminate 00: fifty four: 59']	1	Urgency
911	1734	['Former Detail On Special Offer:']	1	Misdirection
912	882	['You may modify the item in your fiat, or cancel the Smartship at anytime, up until 3 solar day prior to the scheduled ship date of your Smartship by calling Client Service at 1 - 800 - 518 - 0284.']	1	Obstruction
913	993	['LIMITED meter SALE']	1	Urgency
914	428	"[""NO THANKS, I don river ' T WANT TO SAVE""]"	1	Misdirection
917	1679	['320 particular left']	1	Scarcity
918	1340	['HURRY! 3 give in store!']	1	Scarcity
924	879	['I would like to join Offstage Pass & agree to the Terms & Consideration & to get e mail & other promotional offers.']	1	Forced Action
926	1649	['( ONLY one left field IN THIS SIZE! )']	1	Scarcity
927	1627	['Only if sixty five Items Left.']	1	Scarcity
928	1270	['Only ternion depart in stock.']	1	Scarcity
929	459	"[""I Don ' thyroxine Comparable to Economise Money""]"	1	Misdirection
930	1350	['In Parentage, Only 1 Leave!']	1	Scarcity
932	596	['Volatile Offers! 80% Off Everything 07: 25: 41']	1	Urgency
937	1300	['Only quatern left']	1	Scarcity
940	369	"[""I ' LL remuneration FULL terms""]"	1	Misdirection
942	1246	['Hurry only ace depart!']	1	Scarcity
943	1345	['Only when ogdoad item (s) pass on']	1	Scarcity
944	382	['No thanks, I ’ d kind of non win.']	1	Misdirection
945	1387	['LOW hoosier state STOCK, only ii get out']	1	Scarcity
946	1192	['lxxiv% offer claimed. Hurry astir!']	1	Scarcity
948	357	"[""I ' cholecalciferol rather non save""]"	1	Misdirection
949	1446	['Only 2 leave in stock!']	1	Scarcity
951	362	['no thanks, Iodin hate fun & games']	1	Misdirection
952	529	['00 Days 02 Hrs 26 Hokkianese 12 Second Sale Death Once The Timekeeper Hits Zero!']	1	Urgency
956	80	['Bobby in Decatur, United States precisely buy']	1	Social Proof
957	112	['tuvia eisenberg Systematics in Tel Aviv, Israel purchased a']	1	Social Proof
958	683	['Your Cart Testament Expire In 09: fifty eight min! Please observe that these items may non be available once again if you release them.']	1	Urgency
967	849	['SAVE ten% On All Order. No Verifier Code Needed Expires in 18: 07: 59.']	1	Urgency
969	291	['I client bought this clause in the last place 53 min.']	1	Social Proof
975	1173	['Just 9 Go out!']	1	Scarcity
976	1327	['Precipitation! Only ii left!']	1	Scarcity
977	18	['two people are looking at this itemisation now']	1	Social Proof
979	1175	['one leave at this price']	1	Scarcity
981	1421	['only if 12. 5M left field IN STOCK!']	1	Scarcity
982	1732	['Protect Your Gear']	1	Misdirection
987	191	['210 + bought']	1	Social Proof
988	457	"[""No thanks, One ' k not concerned in spare money.""]"	1	Misdirection
993	292	['Someone in Mount Louisa bought a Coleman Folding Board & Bench Seth 2 minutes ago']	1	Social Proof
996	1708	"[""Father ' thyroxin leave the essentials Get up to 2 years of accidental scathe insurance coverage with AppleCare +.""]"	1	Misdirection
